   1.77999866       84.3716965      -17.4617920    
   1.78999865       84.1960983      -17.5598927    
   1.79999864       84.0195160      -17.6579933    
   1.80999863       83.8419571      -17.7560940    
   1.81999862       83.6634140      -17.8541946    
   1.82999861       83.4838943      -17.9522953    
   1.83999860       83.3033905      -18.0503960    
   1.84999859       83.1219025      -18.1484966    
   1.85999858       82.9394379      -18.2465973    
   1.86999857       82.7559891      -18.3446980    
   1.87999856       82.5715637      -18.4427986    
   1.88999856       82.3861542      -18.5408993    
   1.89999855       82.1997604      -18.6389999    
   1.90999854       82.0123901      -18.7371006    
   1.91999853       81.8240356      -18.8352013    
   1.92999852       81.6347046      -18.9333019    
   1.93999851       81.4443893      -19.0314026    
   1.94999850       81.2530975      -19.1295033    
   1.95999849       81.0608215      -19.2276039    
   1.96999848       80.8675613      -19.3257046    
   1.97999847       80.6733246      -19.4238052    
   1.98999846       80.4781036      -19.5219059    
   1.99999845       80.2819061      -19.6200066    
   2.00999856       80.0847244      -19.7181072    
   2.01999855       79.8865662      -19.8162079    
   2.02999854       79.6874237      -19.9143085    
   2.03999853       79.4872971      -20.0124092    
   2.04999852       79.2861938      -20.1105099    
   2.05999851       79.0841064      -20.2086105    
   2.06999850       78.8810425      -20.3067112    
   2.07999849       78.6769943      -20.4048119    
   2.08999848       78.4719620      -20.5029125    
   2.09999847       78.2659531      -20.6010132    
   2.10999846       78.0589600      -20.6991138    
   2.11999846       77.8509903      -20.7972145    
   2.12999845       77.6420364      -20.8953152    
   2.13999844       77.4321060      -20.9934158    
   2.14999843       77.2211914      -21.0915165    
   2.15999842       77.0092926      -21.1896172    
   2.16999841       76.7964172      -21.2877178    
   2.17999840       76.5825577      -21.3858185    
   2.18999839       76.3677216      -21.4839191    
   2.19999838       76.1519012      -21.5820198    
   2.20999837       75.9350967      -21.6801205    
   2.21999836       75.7173157      -21.7782211    
   2.22999835       75.4985504      -21.8763218    
   2.23999834       75.2788086      -21.9744225    
   2.24999833       75.0580826      -22.0725231    
   2.25999832       74.8363800      -22.1706238    
   2.26999831       74.6136932      -22.2687244    
   2.27999830       74.3900223      -22.3668251    
   2.28999829       74.1653748      -22.4649258    
   2.29999828       73.9397430      -22.5630264    
   2.30999827       73.7131348      -22.6611271    
   2.31999826       73.4855423      -22.7592278    
   2.32999825       73.2569656      -22.8573284    
   2.33999825       73.0274124      -22.9554291    
   2.34999824       72.7968750      -23.0535297    
   2.35999823       72.5653610      -23.1516304    
   2.36999822       72.3328629      -23.2497311    
   2.37999821       72.0993881      -23.3478317    
   2.38999820       71.8649292      -23.4459324    
   2.39999819       71.6294861      -23.5440331    
   2.40999818       71.3930664      -23.6421337    
   2.41999817       71.1556625      -23.7402344    
   2.42999816       70.9172821      -23.8383350    
   2.43999815       70.6779175      -23.9364357    
   2.44999814       70.4375687      -24.0345364    
   2.45999813       70.1962433      -24.1326370    
   2.46999812       69.9539337      -24.2307377    
   2.47999811       69.7106476      -24.3288383    
   2.48999810       69.4663773      -24.4269390    
   2.49999809       69.2211304      -24.5250397    
   2.50999808       68.9748993      -24.6231403    
   2.51999807       68.7276840      -24.7212410    
   2.52999806       68.4794922      -24.8193417    
   2.53999805       68.2303162      -24.9174423    
   2.54999804       67.9801636      -25.0155430    
   2.55999804       67.7290268      -25.1136436    
   2.56999803       67.4769058      -25.2117443    
   2.57999802       67.2238083      -25.3098450    
   2.58999801       66.9697266      -25.4079456    
   2.59999800       66.7146683      -25.5060463    
   2.60999799       66.4586258      -25.6041470    
   2.61999798       66.2016068      -25.7022476    
   2.62999797       65.9436035      -25.8003483    
   2.63999796       65.6846161      -25.8984489    
   2.64999795       65.4246521      -25.9965496    
   2.65999794       65.1637039      -26.0946503    
   2.66999793       64.9017792      -26.1927509    
   2.67999792       64.6388702      -26.2908516    
   2.68999791       64.3749771      -26.3889523    
   2.69999790       64.1101074      -26.4870529    
   2.70999789       63.8442574      -26.5851536    
   2.71999788       63.5774231      -26.6832542    
   2.72999787       63.3096085      -26.7813549    
   2.73999786       63.0408134      -26.8794556    
   2.74999785       62.7710381      -26.9775562    
   2.75999784       62.5002823      -27.0756569    
   2.76999784       62.2285461      -27.1737576    
   2.77999783       61.9558258      -27.2718582    
   2.78999782       61.6821251      -27.3699589    
   2.79999781       61.4074440      -27.4680595    
   2.80999780       61.1317825      -27.5661602    
   2.81999779       60.8551407      -27.6642609    
   2.82999778       60.5775185      -27.7623615    
   2.83999777       60.2989120      -27.8604622    
   2.84999776       60.0193253      -27.9585629    
   2.85999775       59.7387581      -28.0566635    
   2.86999774       59.4572105      -28.1547642    
   2.87999773       59.1746826      -28.2528648    
   2.88999772       58.8911743      -28.3509655    
   2.89999771       58.6066818      -28.4490662    
   2.90999770       58.3212090      -28.5471668    
   2.91999769       58.0347557      -28.6452675    
   2.92999768       57.7473221      -28.7433681    
   2.93999767       57.4589081      -28.8414688    
   2.94999766       57.1695137      -28.9395695    
   2.95999765       56.8791351      -29.0376701    
   2.96999764       56.5877762      -29.1357708    
   2.97999763       56.2954369      -29.2338715    
   2.98999763       56.0021172      -29.3319721    
   2.99999762       55.7078171      -29.4300728    
   3.00999761       55.4125366      -29.5281734    
   3.01999760       55.1162720      -29.6262741    
   3.02999759       54.8190269      -29.7243748    
   3.03999758       54.5208015      -29.8224754    
   3.04999757       54.2215958      -29.9205761    
   3.05999756       53.9214096      -30.0186768    
   3.06999755       53.6202431      -30.1167774    
   3.07999754       53.3180962      -30.2148781    
   3.08999753       53.0149651      -30.3129787    
   3.09999752       52.7108536      -30.4110794    
   3.10999751       52.4057617      -30.5091801    
   3.11999750       52.0996895      -30.6072807    
   3.12999749       51.7926369      -30.7053814    
   3.13999748       51.4846039      -30.8034821    
   3.14999747       51.1755867      -30.9015827    
   3.15999746       50.8655891      -30.9996834    
   3.16999745       50.5546112      -31.0977840    
   3.17999744       50.2426529      -31.1958847    
   3.18999743       49.9297142      -31.2939854    
   3.19999743       49.6157951      -31.3920860    
   3.20999742       49.3008919      -31.4901867    
   3.21999741       48.9850082      -31.5882874    
   3.22999740       48.6681442      -31.6863880    
   3.23999739       48.3502998      -31.7844887    
   3.24999738       48.0314751      -31.8825893    
   3.25999737       47.7116699      -31.9806900    
   3.26999736       47.3908806      -32.0787888    
   3.27999735       47.0691109      -32.1768875    
   3.28999734       46.7463608      -32.2749863    
   3.29999733       46.4226303      -32.3730850    
   3.30999732       46.0979195      -32.4711838    
   3.31999731       45.7722282      -32.5692825    
   3.32999730       45.4455528      -32.6673813    
   3.33999729       45.1178970      -32.7654800    
   3.34999728       44.7892609      -32.8635788    
   3.35999727       44.4596443      -32.9616776    
   3.36999726       44.1290474      -33.0597763    
   3.37999725       43.7974701      -33.1578751    
   3.38999724       43.4649086      -33.2559738    
   3.39999723       43.1313667      -33.3540726    
   3.40999722       42.7968445      -33.4521713    
   3.41999722       42.4613419      -33.5502701    
   3.42999721       42.1248589      -33.6483688    
   3.43999720       41.7873955      -33.7464676    
   3.44999719       41.4489517      -33.8445663    
   3.45999718       41.1095238      -33.9426651    
   3.46999717       40.7691154      -34.0407639    
   3.47999716       40.4277267      -34.1388626    
   3.48999715       40.0853577      -34.2369614    
   3.49999714       39.7420082      -34.3350601    
   3.50999713       39.3976784      -34.4331589    
   3.51999712       39.0523643      -34.5312576    
   3.52999711       38.7060699      -34.6293564    
   3.53999710       38.3587952      -34.7274551    
   3.54999709       38.0105400      -34.8255539    
   3.55999708       37.6613045      -34.9236526    
   3.56999707       37.3110886      -35.0217514    
   3.57999706       36.9598885      -35.1198502    
   3.58999705       36.6077080      -35.2179489    
   3.59999704       36.2545471      -35.3160477    
   3.60999703       35.9004059      -35.4141464    
   3.61999702       35.5452843      -35.5122452    
   3.62999701       35.1891823      -35.6103439    
   3.63999701       34.8320961      -35.7084427    
   3.64999700       34.4740295      -35.8065414    
   3.65999699       34.1149826      -35.9046402    
   3.66999698       33.7549553      -36.0027390    
   3.67999697       33.3939476      -36.1008377    
   3.68999696       33.0319595      -36.1989365    
   3.69999695       32.6689911      -36.2970352    
   3.70999694       32.3050385      -36.3951340    
   3.71999693       31.9401054      -36.4932327    
   3.72999692       31.5741920      -36.5913315    
   3.73999691       31.2072983      -36.6894302    
   3.74999690       30.8394222      -36.7875290    
   3.75999689       30.4705658      -36.8856277    
   3.76999688       30.1007290      -36.9837265    
   3.77999687       29.7299099      -37.0818253    
   3.78999686       29.3581104      -37.1799240    
   3.79999685       28.9853306      -37.2780228    
   3.80999684       28.6115685      -37.3761215    
   3.81999683       28.2368259      -37.4742203    
   3.82999682       27.8611031      -37.5723190    
   3.83999681       27.4843998      -37.6704178    
